Date,Bar Name,Brand Name,consumed_ml,purchase_ml,opening_balance_ml,closing_balance_ml,n_transactions,is_observed_day,dayofweek,is_weekend,Alcohol Type
2023-06-22,Taylor's Bar,Yellow Tail,515.21,0.0,1351.49,836.28,1,True,3,0,Wine
2023-06-23,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-06-24,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,5,1,Wine
2023-06-25,Taylor's Bar,Yellow Tail,148.57,0.0,836.28,687.71,1,True,6,1,Wine
2023-06-26,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-06-27,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-06-28,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-06-29,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-06-30,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-07-01,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,5,1,Wine
2023-07-02,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,6,1,Wine
2023-07-03,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-07-04,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-07-05,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-07-06,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-07-07,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-07-08,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,5,1,Wine
2023-07-09,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,6,1,Wine
2023-07-10,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-07-11,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-07-12,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-07-13,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-07-14,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-07-15,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,5,1,Wine
2023-07-16,Taylor's Bar,Yellow Tail,139.16,1430.57,687.71,1979.11999999999,1,True,6,1,Wine
2023-07-17,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-07-18,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-07-19,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-07-20,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-07-21,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-07-22,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,5,1,Wine
2023-07-23,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,6,1,Wine
2023-07-24,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-07-25,Taylor's Bar,Yellow Tail,219.63,0.0,1979.11999999999,1759.48999999999,1,True,1,0,Wine
2023-07-26,Taylor's Bar,Yellow Tail,294.32,875.41,1759.48999999999,2340.57999999999,1,True,2,0,Wine
2023-07-27,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-07-28,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-07-29,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,5,1,Wine
2023-07-30,Taylor's Bar,Yellow Tail,427.06,0.0,2340.57999999999,1913.51999999999,1,True,6,1,Wine
2023-07-31,Taylor's Bar,Yellow Tail,472.41,0.0,1913.51999999999,1441.10999999999,1,True,0,0,Wine
2023-08-01,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-08-02,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-08-03,Taylor's Bar,Yellow Tail,299.88,0.0,1441.10999999999,1141.22999999999,1,True,3,0,Wine
2023-08-04,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-08-05,Taylor's Bar,Yellow Tail,354.46,0.0,1141.22999999999,786.769999999999,1,True,5,1,Wine
2023-08-06,Taylor's Bar,Yellow Tail,207.87,0.0,786.769999999999,578.899999999999,1,True,6,1,Wine
2023-08-07,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-08-08,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-08-09,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-08-10,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-08-11,Taylor's Bar,Yellow Tail,544.03,0.0,578.899999999999,34.8699999999995,1,True,4,1,Wine
2023-08-12,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,5,1,Wine
2023-08-13,Taylor's Bar,Yellow Tail,34.87,0.0,34.8699999999995,0.0,1,True,6,1,Wine
2023-08-14,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-08-15,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-08-16,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-08-17,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-08-18,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-08-19,Taylor's Bar,Yellow Tail,0.0,0.0,0.0,0.0,1,True,5,1,Wine
2023-08-20,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,6,1,Wine
2023-08-21,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-08-22,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-08-23,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-08-24,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-08-25,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-08-26,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,5,1,Wine
2023-08-27,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,6,1,Wine
2023-08-28,Taylor's Bar,Yellow Tail,0.0,0.0,0.0,0.0,1,True,0,0,Wine
2023-08-29,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-08-30,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-08-31,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-09-01,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-09-02,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,5,1,Wine
2023-09-03,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,6,1,Wine
2023-09-04,Taylor's Bar,Yellow Tail,0.0,0.0,0.0,0.0,1,True,0,0,Wine
2023-09-05,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-09-06,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-09-07,Taylor's Bar,Yellow Tail,0.0,0.0,0.0,0.0,1,True,3,0,Wine
2023-09-08,Taylor's Bar,Yellow Tail,0.0,0.0,0.0,0.0,1,True,4,1,Wine
2023-09-09,Taylor's Bar,Yellow Tail,0.0,0.0,0.0,0.0,1,True,5,1,Wine
2023-09-10,Taylor's Bar,Yellow Tail,502.16,502.16,0.0,0.0,1,True,6,1,Wine
2023-09-11,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-09-12,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-09-13,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-09-14,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-09-15,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-09-16,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,5,1,Wine
2023-09-17,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,6,1,Wine
2023-09-18,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-09-19,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-09-20,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-09-21,Taylor's Bar,Yellow Tail,0.0,0.0,0.0,0.0,1,True,3,0,Wine
2023-09-22,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-09-23,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,5,1,Wine
2023-09-24,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,6,1,Wine
2023-09-25,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-09-26,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-09-27,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-09-28,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-09-29,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-09-30,Taylor's Bar,Yellow Tail,0.0,0.0,0.0,0.0,1,True,5,1,Wine
2023-10-01,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,6,1,Wine
2023-10-02,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-10-03,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-10-04,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-10-05,Taylor's Bar,Yellow Tail,0.0,0.0,0.0,0.0,1,True,3,0,Wine
2023-10-06,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-10-07,Taylor's Bar,Yellow Tail,0.0,0.0,0.0,0.0,1,True,5,1,Wine
2023-10-08,Taylor's Bar,Yellow Tail,0.0,0.0,0.0,0.0,1,True,6,1,Wine
2023-10-09,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-10-10,Taylor's Bar,Yellow Tail,0.0,0.0,0.0,0.0,1,True,1,0,Wine
2023-10-11,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-10-12,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-10-13,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-10-14,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,5,1,Wine
2023-10-15,Taylor's Bar,Yellow Tail,0.0,0.0,0.0,0.0,1,True,6,1,Wine
2023-10-16,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-10-17,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-10-18,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-10-19,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-10-20,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-10-21,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,5,1,Wine
2023-10-22,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,6,1,Wine
2023-10-23,Taylor's Bar,Yellow Tail,0.0,0.0,0.0,0.0,1,True,0,0,Wine
2023-10-24,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-10-25,Taylor's Bar,Yellow Tail,0.0,0.0,0.0,0.0,1,True,2,0,Wine
2023-10-26,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-10-27,Taylor's Bar,Yellow Tail,0.0,0.0,0.0,0.0,1,True,4,1,Wine
2023-10-28,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,5,1,Wine
2023-10-29,Taylor's Bar,Yellow Tail,0.0,0.0,0.0,0.0,1,True,6,1,Wine
2023-10-30,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-10-31,Taylor's Bar,Yellow Tail,0.0,0.0,0.0,0.0,1,True,1,0,Wine
2023-11-01,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-11-02,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-11-03,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-11-04,Taylor's Bar,Yellow Tail,0.0,0.0,0.0,0.0,1,True,5,1,Wine
2023-11-05,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,6,1,Wine
2023-11-06,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-11-07,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-11-08,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-11-09,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-11-10,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-11-11,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,5,1,Wine
2023-11-12,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,6,1,Wine
2023-11-13,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-11-14,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-11-15,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-11-16,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-11-17,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-11-18,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,5,1,Wine
2023-11-19,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,6,1,Wine
2023-11-20,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-11-21,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-11-22,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-11-23,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-11-24,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-11-25,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,5,1,Wine
2023-11-26,Taylor's Bar,Yellow Tail,0.0,0.0,0.0,0.0,1,True,6,1,Wine
2023-11-27,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-11-28,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-11-29,Taylor's Bar,Yellow Tail,549.3,1711.98,0.0,1162.68,1,True,2,0,Wine
2023-11-30,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-12-01,Taylor's Bar,Yellow Tail,481.4,0.0,1162.68,681.28,1,True,4,1,Wine
2023-12-02,Taylor's Bar,Yellow Tail,217.3,0.0,681.28,463.98,1,True,5,1,Wine
2023-12-03,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,6,1,Wine
2023-12-04,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-12-05,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-12-06,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-12-07,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-12-08,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-12-09,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,5,1,Wine
2023-12-10,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,6,1,Wine
2023-12-11,Taylor's Bar,Yellow Tail,366.65,646.47,463.98,743.8,1,True,0,0,Wine
2023-12-12,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-12-13,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-12-14,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-12-15,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-12-16,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,5,1,Wine
2023-12-17,Taylor's Bar,Yellow Tail,522.01,0.0,743.8,221.79,1,True,6,1,Wine
2023-12-18,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-12-19,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-12-20,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-12-21,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-12-22,Taylor's Bar,Yellow Tail,221.79,0.0,221.79,8.5265128291212e-14,1,True,4,1,Wine
2023-12-23,Taylor's Bar,Yellow Tail,284.44,1771.6,8.5265128291212e-14,1487.15999999999,1,True,5,1,Wine
2023-12-24,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,6,1,Wine
2023-12-25,Taylor's Bar,Yellow Tail,0.0,0.0,1487.15999999999,1487.15999999999,1,True,0,0,Wine
2023-12-26,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,1,0,Wine
2023-12-27,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,2,0,Wine
2023-12-28,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,3,0,Wine
2023-12-29,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,4,1,Wine
2023-12-30,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,5,1,Wine
2023-12-31,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,6,1,Wine
2024-01-01,Taylor's Bar,Yellow Tail,0.0,0.0,,,0,False,0,0,Wine
2023-01-01,Thomas's Bar,Absolut,0.0,0.0,,,0,False,6,1,Vodka
2023-01-02,Thomas's Bar,Absolut,0.0,0.0,,,0,False,0,0,Vodka
2023-01-03,Thomas's Bar,Absolut,0.0,0.0,,,0,False,1,0,Vodka
2023-01-04,Thomas's Bar,Absolut,0.0,0.0,,,0,False,2,0,Vodka
2023-01-05,Thomas's Bar,Absolut,0.0,0.0,,,0,False,3,0,Vodka
2023-01-06,Thomas's Bar,Absolut,0.0,0.0,,,0,False,4,1,Vodka
2023-01-07,Thomas's Bar,Absolut,338.72,593.47,1837.66,2092.41,1,True,5,1,Vodka
2023-01-08,Thomas's Bar,Absolut,0.0,0.0,,,0,False,6,1,Vodka
2023-01-09,Thomas's Bar,Absolut,0.0,0.0,,,0,False,0,0,Vodka
2023-01-10,Thomas's Bar,Absolut,0.0,0.0,,,0,False,1,0,Vodka
2023-01-11,Thomas's Bar,Absolut,502.16,1948.38,2092.41,3538.63,1,True,2,0,Vodka
2023-01-12,Thomas's Bar,Absolut,0.0,0.0,,,0,False,3,0,Vodka
2023-01-13,Thomas's Bar,Absolut,0.0,0.0,,,0,False,4,1,Vodka
2023-01-14,Thomas's Bar,Absolut,0.0,0.0,,,0,False,5,1,Vodka
2023-01-15,Thomas's Bar,Absolut,0.0,0.0,,,0,False,6,1,Vodka
2023-01-16,Thomas's Bar,Absolut,0.0,0.0,,,0,False,0,0,Vodka
2023-01-17,Thomas's Bar,Absolut,0.0,0.0,,,0,False,1,0,Vodka
2023-01-18,Thomas's Bar,Absolut,0.0,0.0,,,0,False,2,0,Vodka
2023-01-19,Thomas's Bar,Absolut,0.0,0.0,,,0,False,3,0,Vodka
2023-01-20,Thomas's Bar,Absolut,0.0,0.0,,,0,False,4,1,Vodka
2023-01-21,Thomas's Bar,Absolut,0.0,0.0,,,0,False,5,1,Vodka
2023-01-22,Thomas's Bar,Absolut,0.0,0.0,,,0,False,6,1,Vodka
2023-01-23,Thomas's Bar,Absolut,0.0,0.0,,,0,False,0,0,Vodka
2023-01-24,Thomas's Bar,Absolut,0.0,0.0,,,0,False,1,0,Vodka
2023-01-25,Thomas's Bar,Absolut,0.0,0.0,,,0,False,2,0,Vodka
2023-01-26,Thomas's Bar,Absolut,0.0,0.0,,,0,False,3,0,Vodka
2023-01-27,Thomas's Bar,Absolut,0.0,0.0,,,0,False,4,1,Vodka
2023-01-28,Thomas's Bar,Absolut,0.0,0.0,,,0,False,5,1,Vodka
2023-01-29,Thomas's Bar,Absolut,0.0,0.0,,,0,False,6,1,Vodka
2023-01-30,Thomas's Bar,Absolut,0.0,0.0,,,0,False,0,0,Vodka
2023-01-31,Thomas's Bar,Absolut,0.0,0.0,,,0,False,1,0,Vodka
2023-02-01,Thomas's Bar,Absolut,0.0,0.0,,,0,False,2,0,Vodka
2023-02-02,Thomas's Bar,Absolut,0.0,0.0,,,0,False,3,0,Vodka
2023-02-03,Thomas's Bar,Absolut,0.0,0.0,,,0,False,4,1,Vodka
2023-02-04,Thomas's Bar,Absolut,0.0,0.0,,,0,False,5,1,Vodka
2023-02-05,Thomas's Bar,Absolut,177.27,0.0,3538.63,3361.36,1,True,6,1,Vodka
2023-02-06,Thomas's Bar,Absolut,0.0,0.0,,,0,False,0,0,Vodka
2023-02-07,Thomas's Bar,Absolut,0.0,0.0,,,0,False,1,0,Vodka
2023-02-08,Thomas's Bar,Absolut,0.0,0.0,,,0,False,2,0,Vodka
2023-02-09,Thomas's Bar,Absolut,0.0,0.0,,,0,False,3,0,Vodka
2023-02-10,Thomas's Bar,Absolut,0.0,0.0,,,0,False,4,1,Vodka
2023-02-11,Thomas's Bar,Absolut,465.36,0.0,3361.36,2896.0,1,True,5,1,Vodka
2023-02-12,Thomas's Bar,Absolut,383.56,0.0,2896.0,2512.44,1,True,6,1,Vodka
2023-02-13,Thomas's Bar,Absolut,0.0,0.0,,,0,False,0,0,Vodka
2023-02-14,Thomas's Bar,Absolut,0.0,0.0,,,0,False,1,0,Vodka
2023-02-15,Thomas's Bar,Absolut,0.0,0.0,,,0,False,2,0,Vodka
2023-02-16,Thomas's Bar,Absolut,0.0,0.0,,,0,False,3,0,Vodka
2023-02-17,Thomas's Bar,Absolut,0.0,0.0,,,0,False,4,1,Vodka
2023-02-18,Thomas's Bar,Absolut,0.0,0.0,2512.44,2512.44,1,True,5,1,Vodka
2023-02-19,Thomas's Bar,Absolut,380.2,0.0,2512.44,2132.24,1,True,6,1,Vodka
2023-02-20,Thomas's Bar,Absolut,595.98,0.0,2132.24,1536.26,1,True,0,0,Vodka
2023-02-21,Thomas's Bar,Absolut,0.0,0.0,,,0,False,1,0,Vodka
2023-02-22,Thomas's Bar,Absolut,0.0,0.0,,,0,False,2,0,Vodka
2023-02-23,Thomas's Bar,Absolut,0.0,0.0,,,0,False,3,0,Vodka
2023-02-24,Thomas's Bar,Absolut,0.0,0.0,,,0,False,4,1,Vodka
2023-02-25,Thomas's Bar,Absolut,0.0,0.0,,,0,False,5,1,Vodka
2023-02-26,Thomas's Bar,Absolut,0.0,0.0,,,0,False,6,1,Vodka
2023-02-27,Thomas's Bar,Absolut,0.0,0.0,,,0,False,0,0,Vodka
2023-02-28,Thomas's Bar,Absolut,0.0,0.0,,,0,False,1,0,Vodka
2023-03-01,Thomas's Bar,Absolut,0.0,0.0,,,0,False,2,0,Vodka
2023-03-02,Thomas's Bar,Absolut,0.0,0.0,,,0,False,3,0,Vodka
2023-03-03,Thomas's Bar,Absolut,0.0,0.0,,,0,False,4,1,Vodka
2023-03-04,Thomas's Bar,Absolut,0.0,0.0,,,0,False,5,1,Vodka
2023-03-05,Thomas's Bar,Absolut,0.0,0.0,,,0,False,6,1,Vodka
2023-03-06,Thomas's Bar,Absolut,0.0,0.0,,,0,False,0,0,Vodka
2023-03-07,Thomas's Bar,Absolut,107.7,0.0,1536.26,1428.56,1,True,1,0,Vodka
2023-03-08,Thomas's Bar,Absolut,0.0,0.0,,,0,False,2,0,Vodka
2023-03-09,Thomas's Bar,Absolut,0.0,0.0,,,0,False,3,0,Vodka
2023-03-10,Thomas's Bar,Absolut,473.75,972.61,1428.56,1927.42,1,True,4,1,Vodka
2023-03-11,Thomas's Bar,Absolut,0.0,0.0,,,0,False,5,1,Vodka
2023-03-12,Thomas's Bar,Absolut,0.0,0.0,,,0,False,6,1,Vodka
2023-03-13,Thomas's Bar,Absolut,0.0,0.0,,,0,False,0,0,Vodka
2023-03-14,Thomas's Bar,Absolut,0.0,0.0,,,0,False,1,0,Vodka
2023-03-15,Thomas's Bar,Absolut,0.0,0.0,,,0,False,2,0,Vodka
2023-03-16,Thomas's Bar,Absolut,0.0,0.0,,,0,False,3,0,Vodka
2023-03-17,Thomas's Bar,Absolut,0.0,0.0,,,0,False,4,1,Vodka
2023-03-18,Thomas's Bar,Absolut,467.37,0.0,1927.42,1460.05,1,True,5,1,Vodka
2023-03-19,Thomas's Bar,Absolut,406.89,0.0,1460.05,1053.16,1,True,6,1,Vodka
2023-03-20,Thomas's Bar,Absolut,582.08,0.0,1053.16,471.08,1,True,0,0,Vodka
2023-03-21,Thomas's Bar,Absolut,0.0,0.0,,,0,False,1,0,Vodka
2023-03-22,Thomas's Bar,Absolut,0.0,0.0,,,0,False,2,0,Vodka
2023-03-23,Thomas's Bar,Absolut,374.06,1026.39,471.08,1123.41,1,True,3,0,Vodka
2023-03-24,Thomas's Bar,Absolut,0.0,0.0,,,0,False,4,1,Vodka
2023-03-25,Thomas's Bar,Absolut,0.0,0.0,,,0,False,5,1,Vodka
2023-03-26,Thomas's Bar,Absolut,0.0,0.0,,,0,False,6,1,Vodka
2023-03-27,Thomas's Bar,Absolut,444.11,0.0,1123.41,679.3,1,True,0,0,Vodka
2023-03-28,Thomas's Bar,Absolut,339.78,0.0,679.3,339.52,1,True,1,0,Vodka
2023-03-29,Thomas's Bar,Absolut,0.0,0.0,,,0,False,2,0,Vodka
2023-03-30,Thomas's Bar,Absolut,0.0,0.0,,,0,False,3,0,Vodka
2023-03-31,Thomas's Bar,Absolut,0.0,0.0,,,0,False,4,1,Vodka
2023-04-01,Thomas's Bar,Absolut,0.0,0.0,,,0,False,5,1,Vodka
2023-04-02,Thomas's Bar,Absolut,0.0,0.0,,,0,False,6,1,Vodka
2023-04-03,Thomas's Bar,Absolut,153.22,0.0,339.52,186.3,1,True,0,0,Vodka
2023-04-04,Thomas's Bar,Absolut,0.0,0.0,,,0,False,1,0,Vodka
2023-04-05,Thomas's Bar,Absolut,0.0,0.0,,,0,False,2,0,Vodka
2023-04-06,Thomas's Bar,Absolut,0.0,0.0,,,0,False,3,0,Vodka
2023-04-07,Thomas's Bar,Absolut,0.0,0.0,,,0,False,4,1,Vodka
2023-04-08,Thomas's Bar,Absolut,0.0,0.0,,,0,False,5,1,Vodka
2023-04-09,Thomas's Bar,Absolut,0.0,0.0,,,0,False,6,1,Vodka
2023-04-10,Thomas's Bar,Absolut,0.0,0.0,,,0,False,0,0,Vodka
2023-04-11,Thomas's Bar,Absolut,0.0,0.0,,,0,False,1,0,Vodka
2023-04-12,Thomas's Bar,Absolut,0.0,0.0,,,0,False,2,0,Vodka
